tema,zn_vix,types,rasr,title,info,dlit,price,silka,platform
Программирование,Junior,Курс,есть,Фронтенд-разработчик,Разработка фронтенд-компонентов для веб-приложений,10 месяцев,6300,https://ru.hexlet.io/programs/frontend,Хекслет
Программирование,Junior,Курс,есть,Аналитик данных,"Сбор, анализ и интерпретация данных",10 месяцев,5025,https://ru.hexlet.io/programs/data-analytics,Хекслет
Программирование,Junior,Курс,есть,Python-разработчик,Разработка веб-приложений на Django,10 месяцев,6300,https://ru.hexlet.io/programs/python,Хекслет
Программирование,Junior,Курс,есть,Java-разработчик,Разработка приложений на языке Java,10 месяцев,6300,https://ru.hexlet.io/programs/java,Хекслет
Программирование,Junior,Курс,есть,PHP-разработчик,Разработка веб-приложений на Laravel,10 месяцев,6300,https://ru.hexlet.io/programs/php,Хекслет
Программирование,Junior,Курс,есть,Инженер по тестированию,Ручное тестирование веб-приложений,10 месяцев,6183,https://ru.hexlet.io/programs/qa-engineer,Хекслет
Программирование,Junior,Курс,есть,Node.js-разработчик,Разработка бэкенд-компонентов для веб-приложений,10 месяцев,6300,https://ru.hexlet.io/programs/backend,Хекслет
Программирование,Junior,Курс,есть,Fullstack-разработчик,Разработка фронтенд- и бэкенд-компонентов для веб-приложений,10 месяцев,10080,https://ru.hexlet.io/programs/fullstack-javascript,Хекслет
Программирование,Junior,Курс,есть,Разработчик на Ruby on Rails,Создание веб-приложений со скоростью света,10 месяцев,5840,https://ru.hexlet.io/programs/rails,Хекслет
Программирование,Junior,Курс,есть,Верстальщик,Верстка с использованием последних стандартов CSS,10 месяцев,2900,https://ru.hexlet.io/programs/layout-designer,Хекслет
Программирование,Junior,Курс,есть,Инженер по автоматизированному тестированию на JavaScript,Автоматизированное тестирование веб-приложений на JavaScript,10 месяцев,6300,https://ru.hexlet.io/programs/qa-auto-engineer-javascript,Хекслет
Программирование,Junior,Курс,есть,Java-разработчик,Основы языка Java для начинающих,10 месяцев,6300,https://pre.hexlet.io/java/?utm_source=hexlet&utm_medium=referral&utm_campaign=base-java&utm_term=from_section_pre,Хекслет
Программирование,Junior,Курс,есть,Python-разработчик,Основы языка Python для начинающих,10 месяцев,6300,https://pre.hexlet.io/python/?utm_source=hexlet&utm_medium=referral&utm_campaign=base-python&utm_term=from_section_pre,Хекслет
Программирование,Junior,Курс,есть,Фронтенд-разработчик,Основы языка JavaScript для начинающих,10 месяцев,6300,https://pre.hexlet.io/frontend/?utm_source=hexlet&utm_medium=referral&utm_campaign=base-frontend&utm_term=from_section_pre,Хекслет
Программирование,Junior,Курс,есть,PHP-разработчик,Основы языка PHP для начинающих,10 месяцев,6300,https://pre.hexlet.io/php/?utm_source=hexlet&utm_medium=referral&utm_campaign=base-php&utm_term=from_section_pre,Хекслет
Программирование,Junior,Курс,есть,Верстка веб-приложений,"От макета до готового шаблона с помощью Flex, Grid и Columns ",10 месяцев,2900,https://ru.hexlet.io/programs/layout-designer-basics,Хекслет
Программирование,Junior,Курс,есть,Онлайн-буткемп. Фронтенд-разработчик,Интенсивное обучение профессии в режиме полного дня,10 месяцев,8750,https://ru.hexlet.io/programs/frontend-bootcamp,Хекслет
Программирование,Junior,Курс,есть,DevOps для программистов," Работа с облаками, автоматизация развертывания и деплоя",10 месяцев,2900,https://ru.hexlet.io/programs/devops-for-programmers,Хекслет
Программирование,Junior,Курс,есть,Ansible,Автоматизация настройки локального окружения и серверов.,10 месяцев,2900,https://ru.hexlet.io/programs/ansible,Хекслет
Программирование,Junior,Курс,есть,Тестирование с Jest,Автоматизированное тестирование на JavaScript,10 месяцев,3900,https://ru.hexlet.io/programs/js-jest-testing,Хекслет
Программирование,Junior,Курс,есть,Тестирование фронтенда,"Автоматизированное тестирование фронтенда с помощью testing-library, Jest и JSDOM",10 месяцев,3900,https://ru.hexlet.io/programs/frontend-testing-react,Хекслет
Программирование,Junior,Курс,есть,Веб-разработка на Laravel,Разработка веб-сервисов на PHP,10 месяцев,3900,https://ru.hexlet.io/programs/php-laravel-developer,Хекслет
Программирование,Junior,Курс,есть,Веб-разработка на Express,Построение серверной части сайта на Node.js,10 месяцев,3900,https://ru.hexlet.io/programs/js-express-developer,Хекслет
Программирование,Junior,Курс,есть,Асинхронное программирование на JS (async/await),"Колбеки, промисы, генераторы и async/await",10 месяцев,3900,https://ru.hexlet.io/programs/js-async,Хекслет
Программирование,Junior,Курс,есть,Верстка на Bootstrap,"Основные инструменты верстки: SASS, Bootstrap 5 и Gulp",10 месяцев,3900,https://ru.hexlet.io/programs/layout-designer-bootstrap,Хекслет
Программирование,Junior,Курс,есть,ООП В PHP,Объектно-ориентированное программирование в PHP,10 месяцев,3900,https://ru.hexlet.io/programs/php-oop,Хекслет
Программирование,Junior,Курс,есть,Веб-разработка на React,Построение архитектуры фронтенда,10 месяцев,3900,https://ru.hexlet.io/programs/js-react-developer,Хекслет
Программирование,Junior,Курс,есть,Деплой с помощью Ansible,"Автоматизация сборки, тестирования и доставки кода на продакшен",10 месяцев,3900,https://ru.hexlet.io/programs/ansible-deploy,Хекслет
Программирование,Junior,Курс,есть,HTTP API,"Устройство протокола HTTP, работа с запросами к API через Postman и curl",10 месяцев,3900,https://ru.hexlet.io/programs/http-api,Хекслет
Программирование,Junior,Курс,есть,Дискретная математика,Логика высказываний и дискретная математика,10 месяцев,3900,https://ru.hexlet.io/programs/discrete-mathematics,Хекслет
Программирование,Junior,Курс,есть,Тестирование с Pytest,Автоматизированное тестирование в Python с помощью PyTest,10 месяцев,3900,https://ru.hexlet.io/programs/python-pytest-testing,Хекслет
